"Plot Title: 42_2_s1"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20566220, SEN S/N: 20566220)","Water Level, meters (LGR S/N: 20566220)"
7640,03/21/20 01:28:07 PM,94.683,0.113
7641,03/21/20 01:38:07 PM,94.693,0.114
7642,03/21/20 01:48:07 PM,94.703,0.115
7643,03/21/20 01:58:07 PM,94.703,0.113
7644,03/21/20 02:08:07 PM,94.713,0.114
7645,03/21/20 02:18:07 PM,94.683,0.112
7646,03/21/20 02:28:07 PM,94.693,0.111
7647,03/21/20 02:38:07 PM,94.703,0.112
7648,03/21/20 02:48:07 PM,94.703,0.112
7649,03/21/20 02:58:07 PM,94.703,0.112
7650,03/21/20 03:08:07 PM,94.723,0.112
7651,03/21/20 03:18:07 PM,94.723,0.110
7652,03/21/20 03:28:07 PM,94.733,0.110
7653,03/21/20 03:38:07 PM,94.754,0.113
7654,03/21/20 03:48:07 PM,94.754,0.111
7655,03/21/20 03:58:07 PM,94.754,0.111
7656,03/21/20 04:08:07 PM,94.754,0.111
7657,03/21/20 04:18:07 PM,94.764,0.112
7658,03/21/20 04:28:07 PM,94.744,0.113
7659,03/21/20 04:38:07 PM,94.754,0.114
7660,03/21/20 04:48:07 PM,94.764,0.114
7661,03/21/20 04:58:07 PM,94.764,0.111
7662,03/21/20 05:08:07 PM,94.784,0.111
7663,03/21/20 05:18:07 PM,94.794,0.112
7664,03/21/20 05:28:07 PM,94.784,0.112
7665,03/21/20 05:38:07 PM,94.794,0.111
7666,03/21/20 05:48:07 PM,94.814,0.111
7667,03/21/20 05:58:07 PM,94.804,0.110
7668,03/21/20 06:08:07 PM,94.814,0.109
7669,03/21/20 06:18:07 PM,94.824,0.110
7670,03/21/20 06:28:07 PM,94.824,0.109
7671,03/21/20 06:38:07 PM,94.845,0.111
7672,03/21/20 06:48:07 PM,94.824,0.107
7673,03/21/20 06:58:07 PM,94.835,0.108
7674,03/21/20 07:08:07 PM,94.855,0.108
7675,03/21/20 07:18:07 PM,94.865,0.107
7676,03/21/20 07:28:07 PM,94.875,0.107
7677,03/21/20 07:38:07 PM,94.865,0.107
7678,03/21/20 07:48:07 PM,94.875,0.108
7679,03/21/20 07:58:07 PM,94.865,0.104
7680,03/21/20 08:08:07 PM,94.875,0.104
7681,03/21/20 08:18:07 PM,94.885,0.103
7682,03/21/20 08:28:07 PM,94.875,0.101
7683,03/21/20 08:38:07 PM,94.875,0.101
7684,03/21/20 08:48:07 PM,94.885,0.102
7685,03/21/20 08:58:07 PM,94.875,0.101
7686,03/21/20 09:08:07 PM,94.895,0.102
7687,03/21/20 09:18:07 PM,94.905,0.102
7688,03/21/20 09:28:07 PM,94.926,0.102
7689,03/21/20 09:38:07 PM,94.916,0.100
7690,03/21/20 09:48:07 PM,94.926,0.100
7691,03/21/20 09:58:07 PM,94.926,0.098
7692,03/21/20 10:08:07 PM,94.916,0.096
7693,03/21/20 10:18:07 PM,94.926,0.096
7694,03/21/20 10:28:07 PM,94.926,0.096
7695,03/21/20 10:38:07 PM,94.926,0.094
7696,03/21/20 10:48:07 PM,94.946,0.094
7697,03/21/20 10:58:07 PM,94.956,0.094
7698,03/21/20 11:08:07 PM,94.956,0.094
7699,03/21/20 11:18:07 PM,94.956,0.094
7700,03/21/20 11:28:07 PM,94.966,0.094
7701,03/21/20 11:38:07 PM,94.966,0.095
7702,03/21/20 11:48:07 PM,94.966,0.094
7703,03/21/20 11:58:07 PM,94.976,0.094
7704,03/22/20 12:08:07 AM,94.986,0.095
7705,03/22/20 12:18:07 AM,94.986,0.095
7706,03/22/20 12:28:07 AM,94.996,0.096
7707,03/22/20 12:38:07 AM,94.986,0.094
7708,03/22/20 12:48:07 AM,94.996,0.093
7709,03/22/20 12:58:07 AM,94.996,0.092
7710,03/22/20 01:08:07 AM,94.996,0.091
7711,03/22/20 01:18:07 AM,94.986,0.091
7712,03/22/20 01:28:07 AM,94.996,0.092
7713,03/22/20 01:38:07 AM,95.007,0.091
7714,03/22/20 01:48:07 AM,95.007,0.091
7715,03/22/20 01:58:07 AM,94.996,0.091
7716,03/22/20 02:08:07 AM,95.007,0.091
7717,03/22/20 02:18:07 AM,95.007,0.091
7718,03/22/20 02:28:07 AM,95.007,0.090
7719,03/22/20 02:38:07 AM,95.027,0.090
7720,03/22/20 02:48:07 AM,95.027,0.090
7721,03/22/20 02:58:07 AM,95.037,0.088
7722,03/22/20 03:08:07 AM,95.047,0.090
7723,03/22/20 03:18:07 AM,95.057,0.089
7724,03/22/20 03:28:07 AM,95.057,0.087
7725,03/22/20 03:38:07 AM,95.047,0.088
7726,03/22/20 03:48:07 AM,95.057,0.086
7727,03/22/20 03:58:07 AM,95.067,0.085
7728,03/22/20 04:08:07 AM,95.098,0.087
7729,03/22/20 04:18:07 AM,95.108,0.086
7730,03/22/20 04:28:07 AM,95.118,0.085
7731,03/22/20 04:38:07 AM,95.128,0.085
7732,03/22/20 04:48:07 AM,95.128,0.085
7733,03/22/20 04:58:07 AM,95.148,0.085
7734,03/22/20 05:08:07 AM,95.168,0.085
7735,03/22/20 05:18:07 AM,95.179,0.085
7736,03/22/20 05:28:07 AM,95.158,0.081
7737,03/22/20 05:38:07 AM,95.179,0.083
7738,03/22/20 05:48:07 AM,95.189,0.085
7739,03/22/20 05:58:07 AM,95.189,0.081
7740,03/22/20 06:08:07 AM,95.189,0.081
7741,03/22/20 06:18:07 AM,95.199,0.080
7742,03/22/20 06:28:07 AM,95.219,0.079
7743,03/22/20 06:38:07 AM,95.219,0.078
7744,03/22/20 06:48:07 AM,95.229,0.077
7745,03/22/20 06:58:07 AM,95.249,0.078
7746,03/22/20 07:08:07 AM,95.270,0.079
7747,03/22/20 07:18:07 AM,95.280,0.078
7748,03/22/20 07:28:07 AM,95.300,0.079
7749,03/22/20 07:38:07 AM,95.280,0.077
7750,03/22/20 07:48:07 AM,95.300,0.076
7751,03/22/20 07:58:07 AM,95.310,0.077
7752,03/22/20 08:08:07 AM,95.310,0.076
7753,03/22/20 08:18:07 AM,95.300,0.074
7754,03/22/20 08:28:07 AM,95.320,0.075
7755,03/22/20 08:38:07 AM,95.330,0.077
7756,03/22/20 08:48:07 AM,95.310,0.075
7757,03/22/20 08:58:07 AM,95.320,0.075
7758,03/22/20 09:08:07 AM,95.310,0.075
7759,03/22/20 09:18:07 AM,95.310,0.073
7760,03/22/20 09:28:07 AM,95.330,0.074
7761,03/22/20 09:38:07 AM,95.310,0.073
7762,03/22/20 09:48:07 AM,95.300,0.071
7763,03/22/20 09:58:07 AM,95.310,0.069
7764,03/22/20 10:08:07 AM,95.320,0.069
7765,03/22/20 10:18:07 AM,95.310,0.070
7766,03/22/20 10:28:07 AM,95.290,0.069
7767,03/22/20 10:38:07 AM,95.290,0.069
7768,03/22/20 10:48:07 AM,95.300,0.069
7769,03/22/20 10:58:07 AM,95.290,0.067
7770,03/22/20 11:08:07 AM,95.310,0.069
7771,03/22/20 11:18:07 AM,95.300,0.066
7772,03/22/20 11:28:07 AM,95.300,0.067
7773,03/22/20 11:38:07 AM,95.300,0.066
7774,03/22/20 11:48:07 AM,95.280,0.064
7775,03/22/20 11:58:07 AM,95.290,0.065
7776,03/22/20 12:08:07 PM,95.300,0.066
7777,03/22/20 12:18:07 PM,95.280,0.065
7778,03/22/20 12:28:07 PM,95.290,0.067
7779,03/22/20 12:38:07 PM,95.290,0.066
7780,03/22/20 12:48:07 PM,95.280,0.065
7781,03/22/20 12:58:07 PM,95.290,0.067
7782,03/22/20 01:08:07 PM,95.290,0.066
7783,03/22/20 01:18:07 PM,95.330,0.068
7784,03/22/20 01:28:07 PM,95.340,0.069
7785,03/22/20 01:38:07 PM,95.320,0.068
7786,03/22/20 01:48:07 PM,95.320,0.069
7787,03/22/20 01:58:07 PM,95.310,0.069
7788,03/22/20 02:08:07 PM,95.320,0.072
7789,03/22/20 02:18:07 PM,95.300,0.072
7790,03/22/20 02:28:07 PM,95.290,0.072
7791,03/22/20 02:38:07 PM,95.270,0.069
7792,03/22/20 02:48:07 PM,95.280,0.070
7793,03/22/20 02:58:07 PM,95.300,0.073
7794,03/22/20 03:08:07 PM,95.300,0.071
7795,03/22/20 03:18:07 PM,95.290,0.070
7796,03/22/20 03:28:07 PM,95.260,0.068
7797,03/22/20 03:38:07 PM,95.260,0.068
7798,03/22/20 03:48:07 PM,95.260,0.069
7799,03/22/20 03:58:07 PM,95.239,0.068
7800,03/22/20 04:08:07 PM,95.229,0.070
7801,03/22/20 04:18:07 PM,95.239,0.070
7802,03/22/20 04:28:07 PM,95.229,0.068
7803,03/22/20 04:38:07 PM,95.229,0.069
7804,03/22/20 04:48:07 PM,95.219,0.066
7805,03/22/20 04:58:07 PM,95.219,0.067
7806,03/22/20 05:08:07 PM,95.249,0.070
7807,03/22/20 05:18:07 PM,95.270,0.070
7808,03/22/20 05:28:07 PM,95.260,0.069
7809,03/22/20 05:38:07 PM,95.260,0.070
7810,03/22/20 05:48:07 PM,95.270,0.069
7811,03/22/20 05:58:07 PM,95.280,0.069
7812,03/22/20 06:08:07 PM,95.270,0.068
7813,03/22/20 06:18:07 PM,95.270,0.067
7814,03/22/20 06:28:07 PM,95.270,0.067
7815,03/22/20 06:38:07 PM,95.270,0.066
7816,03/22/20 06:48:07 PM,95.270,0.067
7817,03/22/20 06:58:07 PM,95.260,0.066
7818,03/22/20 07:08:07 PM,95.260,0.065
7819,03/22/20 07:18:07 PM,95.249,0.062
7820,03/22/20 07:28:07 PM,95.239,0.061
7821,03/22/20 07:38:07 PM,95.229,0.060
7822,03/22/20 07:48:07 PM,95.239,0.060
7823,03/22/20 07:58:07 PM,95.260,0.061
7824,03/22/20 08:08:07 PM,95.249,0.061
7825,03/22/20 08:18:07 PM,95.229,0.059
7826,03/22/20 08:28:07 PM,95.229,0.060
7827,03/22/20 08:38:07 PM,95.219,0.058
7828,03/22/20 08:48:07 PM,95.229,0.059
7829,03/22/20 08:58:07 PM,95.209,0.058
7830,03/22/20 09:08:07 PM,95.209,0.056
7831,03/22/20 09:18:07 PM,95.219,0.055
7832,03/22/20 09:28:07 PM,95.209,0.054
7833,03/22/20 09:38:07 PM,95.199,0.054
7834,03/22/20 09:48:07 PM,95.199,0.055
7835,03/22/20 09:58:07 PM,95.168,0.051
7836,03/22/20 10:08:07 PM,95.179,0.052
7837,03/22/20 10:18:07 PM,95.179,0.052
7838,03/22/20 10:28:07 PM,95.168,0.052
7839,03/22/20 10:38:07 PM,95.148,0.050
7840,03/22/20 10:48:07 PM,95.138,0.050
7841,03/22/20 10:58:07 PM,95.138,0.050
7842,03/22/20 11:08:07 PM,95.138,0.050
7843,03/22/20 11:18:07 PM,95.118,0.048
7844,03/22/20 11:28:07 PM,95.118,0.048
7845,03/22/20 11:38:07 PM,95.108,0.047
7846,03/22/20 11:48:07 PM,95.098,0.045
7847,03/22/20 11:58:07 PM,95.118,0.046
7848,03/23/20 12:08:07 AM,95.118,0.045
7849,03/23/20 12:18:07 AM,95.128,0.047
7850,03/23/20 12:28:07 AM,95.108,0.044
7851,03/23/20 12:38:07 AM,95.098,0.043
7852,03/23/20 12:48:07 AM,95.108,0.043
7853,03/23/20 12:58:07 AM,95.088,0.041
7854,03/23/20 01:08:07 AM,95.098,0.041
7855,03/23/20 01:18:07 AM,95.088,0.041
7856,03/23/20 01:28:07 AM,95.067,0.040
7857,03/23/20 01:38:07 AM,95.057,0.041
7858,03/23/20 01:48:07 AM,95.057,0.041
7859,03/23/20 01:58:07 AM,95.037,0.041
7860,03/23/20 02:08:07 AM,95.027,0.040
7861,03/23/20 02:18:07 AM,94.996,0.040
7862,03/23/20 02:28:07 AM,94.976,0.041
7863,03/23/20 02:38:07 AM,94.966,0.040
7864,03/23/20 02:48:07 AM,94.956,0.040
7865,03/23/20 02:58:07 AM,94.916,0.040
7866,03/23/20 03:08:07 AM,94.895,0.041
7867,03/23/20 03:18:07 AM,94.875,0.039
7868,03/23/20 03:28:07 AM,94.865,0.037
7869,03/23/20 03:38:07 AM,94.875,0.037
7870,03/23/20 03:48:07 AM,94.885,0.037
7871,03/23/20 03:58:07 AM,94.905,0.037
7872,03/23/20 04:08:07 AM,94.926,0.037
7873,03/23/20 04:18:07 AM,94.905,0.035
7874,03/23/20 04:28:07 AM,94.885,0.034
7875,03/23/20 04:38:07 AM,94.865,0.034
7876,03/23/20 04:48:07 AM,94.855,0.034
7877,03/23/20 04:58:07 AM,94.845,0.033
7878,03/23/20 05:08:07 AM,94.824,0.033
7879,03/23/20 05:18:07 AM,94.814,0.031
7880,03/23/20 05:28:07 AM,94.824,0.033
7881,03/23/20 05:38:07 AM,94.814,0.032
7882,03/23/20 05:48:07 AM,94.794,0.030
7883,03/23/20 05:58:07 AM,94.784,0.031
7884,03/23/20 06:08:07 AM,94.774,0.032
7885,03/23/20 06:18:07 AM,94.774,0.030
7886,03/23/20 06:28:07 AM,94.754,0.030
7887,03/23/20 06:38:07 AM,94.733,0.030
7888,03/23/20 06:48:07 AM,94.723,0.031
7889,03/23/20 06:58:07 AM,94.703,0.030
7890,03/23/20 07:08:07 AM,94.673,0.030
7891,03/23/20 07:18:07 AM,94.632,0.027
7892,03/23/20 07:28:07 AM,94.642,0.028
7893,03/23/20 07:38:07 AM,94.642,0.027
7894,03/23/20 07:48:07 AM,94.642,0.028
7895,03/23/20 07:58:07 AM,94.632,0.027
7896,03/23/20 08:08:07 AM,94.612,0.025
7897,03/23/20 08:18:07 AM,94.612,0.027
7898,03/23/20 08:28:07 AM,94.582,0.025
7899,03/23/20 08:38:07 AM,94.572,0.026
7900,03/23/20 08:48:07 AM,94.551,0.027
7901,03/23/20 08:58:07 AM,94.572,0.028
7902,03/23/20 09:08:07 AM,94.551,0.027
7903,03/23/20 09:18:07 AM,94.531,0.027
7904,03/23/20 09:28:07 AM,94.531,0.025
7905,03/23/20 09:38:07 AM,94.521,0.025
7906,03/23/20 09:48:07 AM,94.480,0.023
7907,03/23/20 09:58:07 AM,94.491,0.026
7908,03/23/20 10:08:07 AM,94.450,0.022
7909,03/23/20 10:18:07 AM,94.480,0.025
7910,03/23/20 10:28:07 AM,94.460,0.024
7911,03/23/20 10:38:07 AM,94.460,0.024
7912,03/23/20 10:48:07 AM,94.410,0.021
7913,03/23/20 10:58:07 AM,94.410,0.021
7914,03/23/20 11:08:07 AM,94.389,0.020
7915,03/23/20 11:18:07 AM,94.369,0.021
7916,03/23/20 11:28:07 AM,94.329,0.020
7917,03/23/20 11:38:07 AM,94.319,0.022
7918,03/23/20 11:48:07 AM,94.288,0.020
7919,03/23/20 11:58:07 AM,94.268,0.020
7920,03/23/20 12:08:07 PM,94.228,0.018
7921,03/23/20 12:18:07 PM,94.207,0.020
7922,03/23/20 12:28:07 PM,94.177,0.019
7923,03/23/20 12:38:07 PM,94.147,0.018
7924,03/23/20 12:48:07 PM,94.126,0.018
7925,03/23/20 12:58:07 PM,94.137,0.021
7926,03/23/20 01:08:07 PM,94.106,0.021
7927,03/23/20 01:18:07 PM,94.045,0.018
7928,03/23/20 01:28:07 PM,94.045,0.019
7929,03/23/20 01:38:07 PM,94.025,0.019
7930,03/23/20 01:48:07 PM,93.985,0.020
7931,03/23/20 01:58:07 PM,93.954,0.019
7932,03/23/20 02:08:07 PM,93.934,0.019
7933,03/23/20 02:18:07 PM,93.884,0.018
7934,03/23/20 02:28:07 PM,93.863,0.018
7935,03/23/20 02:38:07 PM,93.853,0.019
7936,03/23/20 02:48:07 PM,93.813,0.017
7937,03/23/20 02:58:07 PM,93.813,0.017
7938,03/23/20 03:08:07 PM,93.772,0.016
7939,03/23/20 03:18:07 PM,93.752,0.015
7940,03/23/20 03:28:07 PM,93.762,0.017
7941,03/23/20 03:38:07 PM,93.772,0.014
7942,03/23/20 03:48:07 PM,93.762,0.014
7943,03/23/20 03:58:07 PM,93.732,0.015
7944,03/23/20 04:08:07 PM,93.702,0.015
7945,03/23/20 04:18:07 PM,93.671,0.013
7946,03/23/20 04:28:07 PM,93.661,0.014
7947,03/23/20 04:38:07 PM,93.631,0.015
7948,03/23/20 04:48:07 PM,93.590,0.015
7949,03/23/20 04:58:07 PM,93.560,0.013
7950,03/23/20 05:08:07 PM,93.540,0.013
7951,03/23/20 05:18:07 PM,93.540,0.011
7952,03/23/20 05:28:07 PM,93.530,0.014
7953,03/23/20 05:38:07 PM,93.509,0.011
7954,03/23/20 05:48:07 PM,93.499,0.012
7955,03/23/20 05:58:07 PM,93.499,0.011
7956,03/23/20 06:08:07 PM,93.509,0.014
7957,03/23/20 06:18:07 PM,93.489,0.014
7958,03/23/20 06:28:07 PM,93.489,0.015
7959,03/23/20 06:38:07 PM,93.449,0.012
7960,03/23/20 06:48:07 PM,93.398,0.010
7961,03/23/20 06:58:07 PM,93.378,0.013
7962,03/23/20 07:08:07 PM,93.358,0.010
7963,03/23/20 07:18:07 PM,93.368,0.011
7964,03/23/20 07:28:07 PM,93.327,0.009
7965,03/23/20 07:38:07 PM,93.338,0.010
7966,03/23/20 07:48:07 PM,93.317,0.009
7967,03/23/20 07:58:07 PM,93.297,0.008
7968,03/23/20 08:08:07 PM,93.287,0.010
7969,03/23/20 08:18:07 PM,93.277,0.008
7970,03/23/20 08:28:07 PM,93.257,0.007
7971,03/23/20 08:38:07 PM,93.216,0.007
7972,03/23/20 08:48:07 PM,93.196,0.007
7973,03/23/20 08:58:07 PM,93.176,0.006
7974,03/23/20 09:08:07 PM,93.145,0.005
7975,03/23/20 09:18:07 PM,93.135,0.008
7976,03/23/20 09:28:07 PM,93.115,0.007
7977,03/23/20 09:38:07 PM,93.095,0.006
7978,03/23/20 09:48:07 PM,93.075,0.006
7979,03/23/20 09:58:07 PM,93.054,0.005
7980,03/23/20 10:08:07 PM,93.014,0.005
7981,03/23/20 10:18:07 PM,92.963,0.004
7982,03/23/20 10:28:07 PM,92.913,0.002
7983,03/23/20 10:38:07 PM,92.903,0.004
7984,03/23/20 10:48:07 PM,92.872,0.002
7985,03/23/20 10:58:07 PM,92.893,0.005
7986,03/23/20 11:08:07 PM,92.852,0.003
7987,03/23/20 11:18:07 PM,92.862,0.005
7988,03/23/20 11:28:07 PM,92.852,0.005
7989,03/23/20 11:38:07 PM,92.842,0.005
7990,03/23/20 11:48:07 PM,92.802,0.002
7991,03/23/20 11:58:07 PM,92.791,0.002
7992,03/24/20 12:08:07 AM,92.771,0.003
7993,03/24/20 12:18:07 AM,92.761,0.002
7994,03/24/20 12:28:07 AM,92.731,0.000
7995,03/24/20 12:38:07 AM,92.721,0.000
7996,03/24/20 12:48:07 AM,92.731,0.002
7997,03/24/20 12:58:07 AM,92.701,0.000
7998,03/24/20 01:08:07 AM,92.690,0.001
7999,03/24/20 01:18:07 AM,92.660,0.000
8000,03/24/20 01:28:07 AM,92.650,-0.001
8001,03/24/20 01:38:07 AM,92.620,-0.002
8002,03/24/20 01:48:07 AM,92.630,0.000
8003,03/24/20 01:58:07 AM,92.589,-0.003
8004,03/24/20 02:08:07 AM,92.599,-0.000
8005,03/24/20 02:18:07 AM,92.579,-0.002
8006,03/24/20 02:28:07 AM,92.569,-0.001
8007,03/24/20 02:38:07 AM,92.559,-0.003
8008,03/24/20 02:48:07 AM,92.549,-0.003
8009,03/24/20 02:58:07 AM,92.519,-0.003
8010,03/24/20 03:08:07 AM,92.519,-0.003
8011,03/24/20 03:18:07 AM,92.498,-0.004
8012,03/24/20 03:28:07 AM,92.488,-0.003
8013,03/24/20 03:38:07 AM,92.488,-0.003
8014,03/24/20 03:48:07 AM,92.488,-0.003
8015,03/24/20 03:58:07 AM,92.478,-0.006
8016,03/24/20 04:08:07 AM,92.468,-0.006
8017,03/24/20 04:18:07 AM,92.468,-0.007
8018,03/24/20 04:28:07 AM,92.468,-0.008
8019,03/24/20 04:38:07 AM,92.498,-0.006
8020,03/24/20 04:48:07 AM,92.498,-0.007
8021,03/24/20 04:58:07 AM,92.498,-0.008
8022,03/24/20 05:08:07 AM,92.508,-0.008
8023,03/24/20 05:18:07 AM,92.539,-0.007
8024,03/24/20 05:28:07 AM,92.549,-0.007
8025,03/24/20 05:38:07 AM,92.559,-0.007
8026,03/24/20 05:48:07 AM,92.589,-0.007
8027,03/24/20 05:58:07 AM,92.589,-0.010
8028,03/24/20 06:08:07 AM,92.599,-0.012
8029,03/24/20 06:18:07 AM,92.610,-0.010
8030,03/24/20 06:28:07 AM,92.620,-0.009
8031,03/24/20 06:38:07 AM,92.620,-0.010
8032,03/24/20 06:48:07 AM,92.589,-0.013
8033,03/24/20 06:58:07 AM,92.579,-0.013
8034,03/24/20 07:08:07 AM,92.599,-0.012
8035,03/24/20 07:18:07 AM,92.610,-0.012
8036,03/24/20 07:28:07 AM,92.620,-0.014
8037,03/24/20 07:38:07 AM,92.630,-0.014
8038,03/24/20 07:48:07 AM,92.640,-0.014
8039,03/24/20 07:58:07 AM,92.660,-0.013
8040,03/24/20 08:08:07 AM,92.650,-0.014
8041,03/24/20 08:18:07 AM,92.660,-0.015
8042,03/24/20 08:28:07 AM,92.670,-0.014
8043,03/24/20 08:38:07 AM,92.660,-0.016
8044,03/24/20 08:48:07 AM,92.660,-0.018
8045,03/24/20 08:58:07 AM,92.650,-0.020
8046,03/24/20 09:08:07 AM,92.680,-0.018
8047,03/24/20 09:18:07 AM,92.680,-0.018
8048,03/24/20 09:28:07 AM,92.680,-0.019
8049,03/24/20 09:38:07 AM,92.690,-0.018
8050,03/24/20 09:48:07 AM,92.711,-0.018
8051,03/24/20 09:58:07 AM,92.721,-0.017
8052,03/24/20 10:08:07 AM,92.741,-0.016
8053,03/24/20 10:18:07 AM,92.751,-0.018
8054,03/24/20 10:28:07 AM,92.781,-0.017
8055,03/24/20 10:38:07 AM,92.761,-0.019
8056,03/24/20 10:48:07 AM,92.761,-0.018
8057,03/24/20 10:58:07 AM,92.751,-0.017
8058,03/24/20 11:08:07 AM,92.751,-0.017
8059,03/24/20 11:18:07 AM,92.761,-0.017
8060,03/24/20 11:28:07 AM,92.761,-0.016
8061,03/24/20 11:38:07 AM,92.812,-0.012
8062,03/24/20 11:48:07 AM,92.822,-0.012
8063,03/24/20 11:58:07 AM,92.812,-0.012
8064,03/24/20 12:08:07 PM,92.802,-0.013
8065,03/24/20 12:18:07 PM,92.802,-0.010
8066,03/24/20 12:28:07 PM,92.761,-0.013
8067,03/24/20 12:38:07 PM,92.771,-0.013
8068,03/24/20 12:48:07 PM,92.761,-0.015
8069,03/24/20 12:58:07 PM,92.761,-0.014
8070,03/24/20 01:08:07 PM,92.781,-0.013
8071,03/24/20 01:18:07 PM,92.771,-0.015
8072,03/24/20 01:28:07 PM,92.791,-0.013
8073,03/24/20 01:38:07 PM,92.812,-0.009
8074,03/24/20 01:48:07 PM,92.812,-0.009
8075,03/24/20 01:58:07 PM,92.802,-0.010
8076,03/24/20 02:08:07 PM,92.812,-0.010
8077,03/24/20 02:18:07 PM,92.802,-0.008
8078,03/24/20 02:28:07 PM,92.802,-0.009
8079,03/24/20 02:38:07 PM,92.802,-0.011
8080,03/24/20 02:48:07 PM,92.812,-0.010
8081,03/24/20 02:58:07 PM,92.832,-0.009
8082,03/24/20 03:08:07 PM,92.862,-0.009
8083,03/24/20 03:18:07 PM,92.882,-0.008
8084,03/24/20 03:28:07 PM,92.893,-0.007
8085,03/24/20 03:38:07 PM,92.893,-0.007
8086,03/24/20 03:48:07 PM,92.893,-0.008
8087,03/24/20 03:58:07 PM,92.913,-0.008
8088,03/24/20 04:08:07 PM,92.933,-0.007
8089,03/24/20 04:18:07 PM,92.933,-0.009
8090,03/24/20 04:28:07 PM,92.943,-0.009
8091,03/24/20 04:38:07 PM,92.953,-0.008
8092,03/24/20 04:48:07 PM,92.963,-0.008
8093,03/24/20 04:58:07 PM,92.953,-0.010
8094,03/24/20 05:08:07 PM,92.973,-0.007
8095,03/24/20 05:18:07 PM,92.994,-0.006
8096,03/24/20 05:28:07 PM,92.973,-0.008
8097,03/24/20 05:38:07 PM,93.004,-0.008
8098,03/24/20 05:48:07 PM,93.024,-0.007
8099,03/24/20 05:58:07 PM,93.034,-0.007
8100,03/24/20 06:08:07 PM,93.034,-0.008
8101,03/24/20 06:18:07 PM,93.034,-0.009
8102,03/24/20 06:28:07 PM,93.044,-0.007
8103,03/24/20 06:38:07 PM,93.034,-0.009
8104,03/24/20 06:48:07 PM,93.065,-0.006
8105,03/24/20 06:58:07 PM,93.065,-0.008
8106,03/24/20 07:08:07 PM,93.075,-0.009
8107,03/24/20 07:18:07 PM,93.085,-0.008
8108,03/24/20 07:28:07 PM,93.065,-0.008
8109,03/24/20 07:38:07 PM,93.065,-0.008
8110,03/24/20 07:48:07 PM,93.054,-0.009
8111,03/24/20 07:58:07 PM,93.085,-0.009
8112,03/24/20 08:08:07 PM,93.105,-0.007
8113,03/24/20 08:18:07 PM,93.135,-0.007
8114,03/24/20 08:28:07 PM,93.115,-0.008
8115,03/24/20 08:38:07 PM,93.125,-0.007
8116,03/24/20 08:48:07 PM,93.125,-0.007
8117,03/24/20 08:58:07 PM,93.166,-0.005
8118,03/24/20 09:08:07 PM,93.166,-0.006
8119,03/24/20 09:18:07 PM,93.166,-0.006
8120,03/24/20 09:28:07 PM,93.166,-0.007
8121,03/24/20 09:38:07 PM,93.166,-0.007
8122,03/24/20 09:48:07 PM,93.176,-0.007
8123,03/24/20 09:58:07 PM,93.156,-0.006
8124,03/24/20 10:08:07 PM,93.125,-0.009
8125,03/24/20 10:18:07 PM,93.156,-0.007
8126,03/24/20 10:28:07 PM,93.145,-0.009
8127,03/24/20 10:38:07 PM,93.166,-0.008
8128,03/24/20 10:48:07 PM,93.196,-0.005
8129,03/24/20 10:58:07 PM,93.176,-0.007
8130,03/24/20 11:08:07 PM,93.166,-0.008
8131,03/24/20 11:18:07 PM,93.166,-0.008
8132,03/24/20 11:28:07 PM,93.166,-0.007
8133,03/24/20 11:38:07 PM,93.156,-0.007
8134,03/24/20 11:48:07 PM,93.156,-0.008
8135,03/24/20 11:58:07 PM,93.135,-0.008
8136,03/25/20 12:08:07 AM,93.115,-0.009
8137,03/25/20 12:18:07 AM,93.125,-0.006
8138,03/25/20 12:28:07 AM,93.105,-0.008
8139,03/25/20 12:38:07 AM,93.125,-0.006
8140,03/25/20 12:48:07 AM,93.125,-0.006
8141,03/25/20 12:58:07 AM,93.105,-0.008
8142,03/25/20 01:08:07 AM,93.115,-0.007
8143,03/25/20 01:18:07 AM,93.105,-0.008
8144,03/25/20 01:28:07 AM,93.075,-0.006
8145,03/25/20 01:38:07 AM,93.085,-0.007
8146,03/25/20 01:48:07 AM,93.095,-0.007
8147,03/25/20 01:58:07 AM,93.105,-0.008
8148,03/25/20 02:08:07 AM,93.115,-0.007
8149,03/25/20 02:18:07 AM,93.115,-0.007
8150,03/25/20 02:28:07 AM,93.115,-0.007
8151,03/25/20 02:38:07 AM,93.125,-0.007
8152,03/25/20 02:48:07 AM,93.115,-0.007
8153,03/25/20 02:58:07 AM,93.095,-0.007
8154,03/25/20 03:08:07 AM,93.075,-0.007
8155,03/25/20 03:18:07 AM,93.075,-0.006
8156,03/25/20 03:28:07 AM,93.085,-0.006
8157,03/25/20 03:38:07 AM,93.075,-0.007
8158,03/25/20 03:48:07 AM,93.065,-0.007
8159,03/25/20 03:58:07 AM,93.085,-0.006
8160,03/25/20 04:08:07 AM,93.095,-0.007
8161,03/25/20 04:18:07 AM,93.105,-0.007
8162,03/25/20 04:28:07 AM,93.115,-0.006
8163,03/25/20 04:38:07 AM,93.115,-0.007
8164,03/25/20 04:48:07 AM,93.115,-0.008
8165,03/25/20 04:58:07 AM,93.125,-0.007
8166,03/25/20 05:08:07 AM,93.135,-0.008
8167,03/25/20 05:18:07 AM,93.145,-0.006
